192;147;194;213;land;false;jungle;1
193;44;238;239;land;false;plains;1
194;237;41;231;land;true;plains;1
195;103;186;213;land;true;jungle;1
196;250;173;220;land;false;mountain;1
197;49;246;214;land;true;forest;1
198;67;243;208;land;true;desert;1
199;136;156;224;land;false;plains;1
200;145;160;243;land;true;plains;1
201;197;180;226;land;false;plains;1
202;72;187;251;land;false;plains;1
203;141;239;229;land;false;desert;1
204;115;225;226;land;false;forest;1
205;223;184;153;land;false;mountain;1
206;131;246;194;land;false;plains;1
207;240;191;201;land;true;mountain;1
208;118;250;244;land;true;plains;1
209;145;182;211;land;false;hills;1
210;249;181;133;land;false;mountain;1
211;237;194;97;land;false;plains;1
212;68;254;252;land;false;plains;1
213;242;163;174;land;false;plains;1
214;115;156;232;land;false;jungle;1
215;31;242;232;land;false;desert;1
216;236;132;145;land;true;plains;1
217;128;221;174;land;true;jungle;1
218;185;158;193;land;false;desert;1
219;230;95;233;land;true;plains;1
220;234;146;228;land;false;mountain;1
221;34;251;254;land;false;plains;1
222;179;192;139;land;false;plains;1
223;236;237;207;land;false;plains;1
224;244;190;220;land;true;plains;1
225;159;239;118;land;false;desert;1
226;246;129;180;land;false;hills;1
227;164;219;126;land;false;desert;1
228;144;248;254;land;false;plains;1
229;177;175;185;land;false;plains;1
230;191;129;233;land;false;desert;1
231;253;246;197;land;false;desert;1
232;240;158;212;land;false;mountain;1
233;177;136;190;land;true;plains;1
234;243;53;238;land;false;plains;1
235;251;236;118;land;false;plains;1
236;115;180;245;land;false;plains;1
237;245;182;84;land;false;mountain;1
238;104;212;212;land;false;plains;1
239;136;230;222;land;true;mountain;1
240;191;246;200;land;false;desert;1
241;227;203;111;land;false;plains;1
242;205;219;160;land;false;plains;1
243;206;204;244;land;true;jungle;1
244;171;253;159;land;false;plains;1
245;163;247;150;land;false;plains;1
246;221;158;183;land;true;jungle;1
247;236;170;243;land;false;desert;1
248;134;187;209;land;false;jungle;1
249;184;247;206;land;false;plains;1
250;61;214;228;land;false;marsh;1
251;215;62;253;land;false;mountain;1
252;145;147;222;land;false;desert;1
253;137;213;153;land;false;plains;1
254;180;240;127;land;false;plains;1
255;103;252;253;land;false;plains;1
256;138;201;236;land;false;desert;1
257;221;224;118;land;false;plains;1
258;178;213;128;land;true;plains;1
259;200;226;113;land;false;plains;1
260;249;224;91;land;false;plains;1
261;219;80;250;land;false;desert;1
262;253;43;212;land;false;forest;1
263;136;209;251;land;false;mountain;1
264;216;101;191;land;false;mountain;1
265;251;221;29;land;false;desert;1
266;173;177;253;land;false;forest;1
267;139;217;150;land;false;forest;1
268;200;138;226;land;false;plains;1
269;238;123;191;land;false;desert;1
270;88;248;230;land;true;plains;1
271;187;71;244;land;false;plains;1
272;233;82;236;land;false;desert;1
273;185;206;223;land;false;plains;1
274;179;70;252;land;true;mountain;1
275;253;211;221;land;false;plains;1
276;147;185;205;land;false;forest;1
277;254;219;114;land;false;mountain;1
278;165;252;170;land;false;mountain;1
279;205;196;142;land;false;desert;1
280;240;214;102;land;false;desert;1
281;157;221;127;land;false;plains;1
282;232;161;244;land;false;desert;1
283;211;213;170;land;false;desert;1
284;248;150;221;land;false;mountain;1
285;232;154;246;land;true;plains;1
286;246;245;28;land;false;mountain;1
287;139;191;214;land;false;plains;1
288;198;245;92;land;false;plains;1
289;82;196;247;land;false;desert;1
290;239;70;218;land;false;mountain;1
291;236;209;129;land;false;desert;1
292;185;74;247;land;false;plains;1
293;214;199;103;land;false;mountain;1
294;243;185;111;land;false;plains;1
295;233;129;153;land;false;desert;1
296;239;180;133;land;false;plains;1
297;230;254;210;land;false;desert;1
298;135;236;254;land;false;plains;1
299;198;211;123;land;false;mountain;1
300;242;136;128;land;true;mountain;1
301;150;244;251;land;false;plains;1
302;246;228;220;land;false;mountain;1
303;185;198;198;land;true;desert;1
304;196;233;170;land;true;plains;1
305;235;119;147;land;true;marsh;1
306;253;222;115;land;false;forest;1
307;236;150;238;land;true;desert;1
308;211;210;133;land;true;plains;1
309;239;247;52;land;false;plains;1
310;188;167;148;land;false;plains;1
311;226;62;242;land;false;hills;1
312;251;201;175;land;true;plains;1
313;202;107;245;land;false;plains;1
314;207;227;96;land;false;plains;1
315;225;102;193;land;false;plains;1
316;203;254;46;land;false;desert;1
317;185;175;157;land;false;plains;1
318;247;203;110;land;false;jungle;1
319;253;252;18;land;false;plains;1
320;165;151;238;land;false;plains;1
321;177;174;251;land;false;desert;1
322;96;211;247;land;false;plains;1
323;166;243;143;land;false;mountain;1
324;97;246;180;land;false;desert;1
325;138;224;231;land;true;marsh;1
326;94;241;240;land;true;desert;1
327;223;135;229;land;false;plains;1
328;107;248;226;land;false;desert;1
329;216;151;209;land;false;desert;1
330;223;97;236;land;false;desert;1
331;235;232;157;land;true;jungle;1
332;201;166;170;land;false;jungle;1
333;134;166;209;land;true;plains;1
334;227;248;205;land;true;plains;1
335;167;243;149;land;false;desert;1
336;129;152;225;land;false;plains;1
337;174;251;96;land;false;mountain;1
338;220;99;230;land;false;plains;1
339;110;227;244;land;true;desert;1
340;218;243;206;land;false;desert;1
341;211;109;192;land;true;jungle;1
342;235;172;123;land;false;mountain;1
343;244;252;166;land;true;jungle;1
344;240;230;103;land;false;plains;1
345;181;241;246;land;true;jungle;1
346;151;211;155;land;false;mountain;1
347;236;21;245;land;false;desert;1
348;112;236;192;land;false;mountain;1
349;198;173;164;land;false;mountain;1
350;89;202;234;land;false;hills;1
351;240;117;173;land;true;mountain;1
352;249;153;174;land;false;mountain;1
353;225;98;198;land;false;plains;1
354;202;97;210;land;false;desert;1
355;151;239;128;land;false;plains;1
356;242;215;241;land;false;jungle;1
357;182;227;171;land;true;plains;1
358;100;168;247;land;false;hills;1
359;207;171;175;land;false;desert;1
360;193;136;185;land;false;mountain;1
361;211;181;115;land;false;desert;1
362;190;248;202;land;false;hills;1
363;199;181;164;land;false;mountain;1
364;28;254;248;land;false;jungle;1
365;171;165;250;land;false;desert;1
366;125;212;242;land;false;desert;1
367;77;234;209;land;false;plains;1
368;131;225;223;land;true;plains;1
369;148;186;188;land;false;desert;1
370;235;140;133;land;false;plains;1
371;237;47;233;land;false;hills;1
372;249;83;226;land;false;plains;1
373;55;209;253;land;true;desert;1
374;247;195;237;land;false;desert;1
375;133;178;196;land;false;plains;1
376;213;179;138;land;true;mountain;1
377;87;212;220;land;false;plains;1
378;237;187;152;land;false;desert;1
379;191;253;141;land;false;desert;1
380;221;162;195;land;false;jungle;1
381;208;175;120;land;true;plains;1
382;223;244;123;land;false;urban;1
383;176;221;251;land;false;plains;1
384;181;113;213;land;true;mountain;1
385;171;252;194;land;false;plains;1
386;211;78;246;land;false;desert;1
387;153;184;204;land;false;forest;1
388;241;245;21;land;false;plains;1
389;143;205;158;land;true;jungle;1
390;214;169;252;land;false;desert;1
391;200;184;204;land;false;plains;1
392;185;190;137;land;false;mountain;1
393;239;190;246;land;false;desert;1
394;200;211;253;land;false;plains;1
395;162;248;97;land;false;plains;1
396;203;141;250;land;false;desert;1
397;42;247;217;land;true;plains;1
398;248;136;135;land;false;desert;1
399;71;249;202;land;false;plains;1
400;226;153;180;land;true;plains;1
401;227;110;181;land;false;plains;1
402;215;231;101;land;false;desert;1
403;153;218;141;land;false;desert;1
404;243;194;96;land;false;mountain;1
405;237;208;150;land;false;plains;1
406;253;109;150;land;false;plains;1
407;207;175;247;land;false;mountain;1
408;226;111;167;land;false;forest;1
409;246;175;159;land;true;desert;1
410;246;198;99;land;false;desert;1
411;145;131;229;land;true;desert;1
412;229;229;133;land;false;mountain;1
413;186;127;246;land;false;plains;1
414;97;209;233;land;false;plains;1
415;165;213;253;land;true;plains;1
416;182;103;239;land;false;desert;1
417;116;220;189;land;false;mountain;1
418;151;226;189;land;true;plains;1
419;95;227;240;land;false;plains;1
420;139;254;244;land;false;plains;1
421;172;215;150;land;true;plains;1
422;214;117;186;land;false;plains;1
423;143;236;225;land;false;mountain;1
424;241;143;240;land;false;plains;1
425;195;127;247;land;false;plains;1
426;70;222;241;land;false;plains;1
427;253;73;207;land;false;marsh;1
428;237;160;168;land;false;plains;1
429;247;239;233;land;false;plains;1
430;84;196;238;land;false;mountain;1
431;219;174;142;land;true;jungle;1
432;164;173;226;land;false;mountain;1
433;225;225;96;land;false;plains;1
434;244;252;21;land;false;desert;1
435;210;238;120;land;false;desert;1
436;241;199;126;land;false;plains;1
437;254;241;28;land;true;marsh;1
438;173;208;124;land;false;plains;1
439;108;197;247;land;false;desert;1
440;222;186;210;land;true;jungle;1
441;169;246;191;land;false;desert;1
442;200;142;243;land;true;urban;1
443;230;194;112;land;true;plains;1
444;241;156;182;land;false;mountain;1
445;85;240;216;land;false;plains;1
446;176;198;171;land;false;forest;1
447;128;153;237;land;false;plains;1
448;232;110;238;land;false;plains;1
449;201;226;103;land;false;desert;1
450;177;241;113;land;false;forest;1
451;219;225;210;land;false;plains;1
452;65;224;246;land;false;forest;1
453;207;193;115;land;false;plains;1
454;252;171;198;land;true;jungle;1
455;235;252;162;land;false;mountain;1
456;234;130;232;land;false;desert;1
457;96;226;193;land;false;mountain;1
458;129;222;180;land;false;jungle;1
459;161;220;167;land;false;desert;1
460;202;205;218;land;false;desert;1
461;168;205;240;land;false;plains;1
462;124;244;193;land;false;mountain;1
463;213;109;193;land;true;plains;1
464;204;133;176;land;false;plains;1
465;116;175;235;land;false;desert;1
466;114;170;227;land;false;desert;1
467;249;109;146;land;true;plains;1
468;158;171;196;land;false;desert;1
469;96;233;249;land;true;plains;1
470;249;53;247;land;false;plains;1
471;141;164;216;land;true;plains;1
472;152;251;209;land;true;mountain;1
473;208;168;125;land;false;desert;1
474;252;141;145;land;false;plains;1
475;237;155;160;land;false;desert;1
476;243;151;225;land;false;plains;1
477;233;176;139;land;false;mountain;1
478;213;238;67;land;false;mountain;1
479;119;240;153;land;false;desert;1
480;66;219;216;land;false;desert;1
481;148;125;228;land;false;plains;1
482;73;224;227;land;false;plains;1
483;96;246;236;land;false;marsh;1
484;239;251;155;land;true;mountain;1
485;242;104;240;land;false;plains;1
486;240;188;193;land;false;desert;1
487;141;194;233;land;false;desert;1
488;147;178;199;land;false;marsh;1
489;81;223;199;land;false;desert;1
490;232;137;145;land;false;plains;1
491;108;252;173;land;true;desert;1
492;226;170;178;land;true;mountain;1
493;155;217;158;land;false;hills;1
494;138;217;232;land;false;desert;1
495;234;245;102;land;false;forest;1
496;171;225;254;land;true;mountain;1
497;161;224;137;land;false;desert;1
498;192;248;227;land;false;plains;1
499;141;182;187;land;true;mountain;1
500;148;201;254;land;false;desert;1
501;236;208;141;land;true;forest;1
502;244;187;169;land;false;desert;1
503;234;169;249;land;false;plains;1
504;231;246;231;land;false;plains;1
505;252;233;247;land;false;plains;1
506;211;98;247;land;true;desert;1
507;253;144;193;land;false;desert;1
508;67;244;215;land;false;plains;1
509;217;160;220;land;false;plains;1
510;229;195;199;land;false;plains;1
511;215;205;254;land;false;forest;1
512;237;107;177;land;false;plains;1
513;246;90;245;land;false;desert;1
514;165;172;237;land;false;mountain;1
515;197;208;117;land;true;desert;1
516;179;237;96;land;false;desert;1
517;200;129;181;land;false;desert;1
518;236;89;223;land;false;jungle;1
519;249;124;195;land;false;plains;1
520;88;241;194;land;false;plains;1
521;205;205;200;land;false;plains;1
522;146;193;227;land;true;jungle;1
523;104;249;197;land;false;desert;1
524;234;192;205;land;false;desert;1
525;95;234;223;land;false;desert;1
526;56;221;234;land;true;forest;1
527;138;240;254;land;false;plains;1
528;148;162;243;land;false;plains;1
529;216;212;120;land;true;plains;1
530;253;247;102;land;false;desert;1
531;176;223;200;land;false;plains;1
532;239;65;204;land;true;plains;1
533;59;251;239;land;true;forest;1
534;194;209;113;land;true;mountain;1
535;214;158;173;land;false;plains;1
536;241;175;174;land;false;plains;1
537;240;245;85;land;false;mountain;1
538;225;154;139;land;false;plains;1
539;234;224;212;land;false;plains;1
540;97;250;180;land;true;plains;1
541;71;251;233;land;false;mountain;1
542;180;152;200;land;false;desert;1
543;242;69;216;land;false;desert;1
544;223;216;159;land;false;jungle;1
545;175;124;209;land;false;desert;1
546;253;248;92;land;false;plains;1
547;218;233;121;land;true;desert;1
548;203;236;175;land;false;plains;1
549;179;215;215;land;false;plains;1
550;232;226;135;land;true;plains;1
551;232;138;154;land;false;desert;1
552;175;207;169;land;false;marsh;1
553;146;245;129;land;false;desert;1
554;102;243;194;land;false;mountain;1
555;226;133;228;land;false;desert;1
556;238;119;175;land;true;desert;1
557;222;254;97;land;false;plains;1
558;75;247;228;land;false;plains;1
559;193;243;143;land;true;mountain;1
560;194;165;239;land;false;plains;1
561;221;118;164;land;false;plains;1
562;194;179;222;land;false;plains;1
563;95;198;245;land;false;desert;1
564;170;192;226;land;false;marsh;1
565;249;238;145;land;false;plains;1
566;133;152;222;land;false;mountain;1
567;166;215;228;land;false;plains;1
568;203;215;111;land;false;plains;1
569;238;197;172;land;false;desert;1
570;194;165;194;land;false;desert;1
571;244;199;67;land;false;jungle;1
572;130;226;153;land;false;desert;1
573;233;104;208;land;false;mountain;1
574;248;243;195;land;false;desert;1
575;213;120;182;land;true;plains;1
576;177;125;229;land;false;plains;1
577;114;206;182;land;false;plains;1
578;243;159;197;land;false;plains;1
579;178;241;146;land;true;plains;1
580;251;242;199;land;false;plains;1
581;59;251;244;land;false;jungle;1
582;208;143;210;land;false;plains;1
583;240;51;232;land;false;plains;1
584;219;221;179;land;false;desert;1
585;192;195;192;land;false;desert;1
586;135;243;229;land;false;plains;1
587;84;230;228;land;false;plains;1
588;237;139;164;land;true;mountain;1
589;234;189;84;land;false;mountain;1
590;49;244;224;land;false;mountain;1
591;111;203;205;land;false;plains;1
592;144;207;172;land;false;forest;1
593;226;234;61;land;false;forest;1
594;221;231;49;land;true;plains;1
595;189;210;227;land;false;mountain;1
596;211;238;190;land;true;hills;1
597;230;215;231;land;true;plains;1
598;192;180;137;land;false;mountain;1
599;106;238;212;land;false;desert;1
600;230;224;127;land;false;desert;1
601;210;130;178;land;false;mountain;1
602;149;240;113;land;false;hills;1
603;254;226;87;land;false;desert;1
604;179;209;251;land;false;desert;1
605;242;240;199;land;false;plains;1
606;242;207;120;land;false;desert;1
607;204;194;159;land;false;forest;1
608;222;254;26;land;false;hills;1
609;195;234;116;land;true;jungle;1
610;190;235;176;land;false;plains;1
611;227;150;196;land;true;jungle;1
612;183;208;201;land;false;mountain;1
613;159;200;178;land;false;forest;1
614;195;117;244;land;false;mountain;1
615;202;160;155;land;true;mountain;1
616;223;245;251;land;false;desert;1
617;254;126;241;land;false;plains;1
618;233;242;231;land;false;desert;1
619;162;224;132;land;false;desert;1
620;59;227;235;land;false;plains;1
621;120;176;225;land;false;plains;1
622;247;192;106;land;false;plains;1
623;212;139;216;land;true;plains;1
624;121;183;254;land;false;plains;1
625;196;219;244;land;true;desert;1
626;129;206;254;land;false;mountain;1
627;126;232;225;land;false;desert;1
628;216;234;181;land;true;jungle;1
629;177;227;230;land;false;jungle;1
630;176;152;187;land;false;mountain;1
631;231;209;90;land;false;plains;1
632;243;170;94;land;false;plains;1
633;176;238;226;land;true;mountain;1
634;219;216;155;land;true;mountain;1
635;241;120;205;land;true;plains;1
636;169;204;179;land;true;plains;1
637;170;234;174;land;true;mountain;1
638;235;192;121;land;true;jungle;1
639;251;200;118;land;false;plains;1
640;247;47;245;land;false;marsh;1
641;61;245;196;land;false;jungle;1
642;165;250;189;land;false;plains;1
643;144;197;248;land;true;plains;1
644;117;254;131;land;true;plains;1
645;146;181;237;land;false;plains;1
646;232;209;149;land;false;plains;1
647;206;164;147;land;false;desert;1
648;249;205;89;land;false;forest;1
649;141;211;161;land;false;plains;1
650;42;243;222;land;false;plains;1
651;228;167;130;land;false;forest;1
652;222;204;126;land;false;desert;1
653;233;171;254;land;false;plains;1
654;241;97;251;land;false;desert;1
655;186;243;250;land;false;desert;1
656;173;206;227;land;false;mountain;1
657;227;244;232;land;false;plains;1
658;190;190;167;land;false;forest;1
659;173;246;94;land;false;jungle;1
660;234;63;231;land;false;desert;1
661;122;197;246;land;false;plains;1
662;126;236;239;land;false;plains;1
663;213;143;200;land;false;plains;1
664;203;153;224;land;false;plains;1
665;71;208;245;land;false;plains;1
666;238;239;173;land;false;marsh;1
667;208;231;120;land;false;mountain;1
668;145;249;145;land;false;plains;1
669;207;198;185;land;false;plains;1
670;238;193;159;land;false;desert;1
671;131;253;172;land;true;jungle;1
672;181;157;186;land;false;desert;1
673;250;183;228;land;false;desert;1
674;154;216;162;land;false;plains;1
675;244;186;184;land;true;desert;1
676;218;135;191;land;false;plains;1
677;181;123;207;land;false;plains;1
678;228;217;156;land;false;desert;1
679;220;225;166;land;false;mountain;1
680;139;204;177;land;false;plains;1
681;162;241;130;land;false;desert;1
682;247;89;186;land;true;plains;1
683;192;150;220;land;false;plains;1
684;208;222;112;land;true;jungle;1
685;171;181;244;land;true;plains;1
686;116;247;206;land;false;desert;1
687;217;132;235;land;true;mountain;1
688;232;246;58;land;false;desert;1
689;201;241;240;land;false;plains;1
690;149;236;127;land;false;jungle;1
691;132;189;237;land;false;desert;1
692;192;167;163;land;false;mountain;1
693;164;207;172;land;true;hills;1
694;162;164;176;land;false;mountain;1
695;204;100;215;land;false;plains;1
696;254;132;191;land;false;plains;1
697;209;193;209;land;true;mountain;1
698;160;221;254;land;false;plains;1
699;249;150;248;land;false;desert;1
700;166;240;242;land;false;plains;1
701;246;169;248;land;false;desert;1
702;206;144;175;land;true;plains;1
703;206;246;56;land;false;desert;1
704;208;220;86;land;false;plains;1
705;29;236;243;land;false;jungle;1
706;205;245;146;land;false;desert;1
707;217;142;231;land;true;mountain;1
708;230;159;178;land;false;desert;1
709;211;154;173;land;false;mountain;1
710;130;242;166;land;true;desert;1
711;114;178;212;land;false;plains;1
712;211;250;122;land;true;plains;1
713;218;170;217;land;false;plains;1
714;254;184;124;land;false;desert;1
715;225;155;122;land;false;plains;1
716;252;196;153;land;false;plains;1
717;224;163;177;land;false;desert;1
718;218;194;217;land;false;desert;1
719;235;235;71;land;false;mountain;1
720;243;60;202;land;true;jungle;1
721;140;236;198;land;true;forest;1
722;236;169;199;land;true;hills;1
723;207;215;232;land;false;hills;1
724;163;188;201;land;false;mountain;1
725;221;146;134;land;true;plains;1
726;93;211;247;land;false;mountain;1
727;196;204;214;land;false;jungle;1
728;64;246;198;land;false;plains;1
729;230;221;133;land;false;desert;1
730;213;230;156;land;false;jungle;1
731;156;212;235;land;false;forest;1
732;180;245;77;land;true;mountain;1
733;147;139;241;land;false;plains;1
734;114;248;227;land;true;marsh;1
735;215;209;136;land;false;plains;1
736;253;221;193;land;false;plains;1
737;212;214;133;land;false;forest;1
738;174;161;228;land;true;plains;1
739;175;97;234;land;false;marsh;1
740;225;102;190;land;false;plains;1
741;147;231;142;land;false;plains;1
742;99;210;240;land;false;desert;1
743;249;139;222;land;false;mountain;1
744;245;208;86;land;false;hills;1
745;251;142;197;land;false;desert;1
746;238;60;240;land;false;desert;1
747;166;115;229;land;false;desert;1
748;175;209;236;land;false;desert;1
749;203;82;237;land;false;desert;1
750;133;249;158;land;false;plains;1
751;172;254;149;land;true;plains;1
752;234;151;187;land;false;jungle;1
753;188;192;178;land;false;plains;1
754;205;254;100;land;false;desert;1
755;70;251;212;land;false;plains;1
756;235;138;176;land;true;mountain;1
757;169;209;162;land;false;desert;1
758;147;241;150;land;false;plains;1
759;123;212;193;land;false;plains;1
760;134;192;191;land;false;forest;1
761;173;156;217;land;false;plains;1
762;73;231;218;land;false;plains;1
763;182;133;202;land;false;hills;1
764;77;246;229;land;false;forest;1
765;121;247;192;land;false;plains;1
766;248;184;160;land;true;desert;1
767;201;184;253;land;false;desert;1
768;175;115;221;land;false;plains;1
769;238;164;154;land;true;marsh;1
770;168;186;207;land;false;desert;1
771;158;231;246;land;true;plains;1
772;205;244;208;land;false;mountain;1
773;244;225;45;land;false;desert;1
774;244;130;235;land;false;desert;1
775;183;240;194;land;false;plains;1
776;218;164;188;land;true;urban;1
777;232;132;240;land;false;desert;1
778;123;238;201;land;false;mountain;1
779;207;119;242;land;false;plains;1
780;237;76;243;land;false;hills;1
781;215;57;250;land;true;plains;1
782;128;167;213;land;false;mountain;1
783;103;251;187;land;false;plains;1
784;93;203;226;land;false;hills;1
785;206;154;178;land;false;plains;1
786;135;127;247;land;false;desert;1
787;252;207;129;land;true;plains;1
788;206;214;98;land;true;jungle;1
789;215;216;240;land;true;plains;1
790;246;58;197;land;true;desert;1
791;185;207;239;land;false;plains;1
792;172;249;194;land;true;plains;1
793;251;149;223;land;false;desert;1
794;168;247;177;land;false;mountain;1
795;107;206;253;land;false;plains;1
796;245;182;196;land;false;jungle;1
797;84;219;222;land;false;mountain;1
798;110;191;211;land;false;plains;1
799;200;178;198;land;true;plains;1
800;175;203;208;land;false;forest;1
801;228;134;208;land;false;plains;1
802;70;208;249;land;false;plains;1
803;206;166;198;land;true;mountain;1
804;35;252;244;land;false;desert;1
805;223;88;244;land;false;desert;1
806;198;234;224;land;false;plains;1
807;216;175;110;land;false;jungle;1
808;195;214;156;land;false;plains;1
809;217;166;245;land;true;mountain;1
810;222;235;60;land;false;jungle;1
